ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_quality)","Attribute Value (pa_quality)","Attribute In Variations (pa_quality)","Attribute Is Visible (pa_quality)","Attribute Is Taxonomy (pa_quality)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product Type",Tags,"Product categories","Product tags","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
10787,"2 Inch Brown Color Natural bristle Paint Brush HMBR Brand","HMBR Brand Paint Brushes For Interior Or Exterior Projects.

Use Angle Sash Paint Brush For Cutting Crisp Lines.

Professional Results On Walls, Trim, Cabinets, Doors, Fences, Decks, Touch Ups, Arts And Crafts.

&nbsp;

<strong>Size:2 Inch</strong>

&nbsp;

<strong>Application:</strong>

Heavy duty solid wood handles are designed for comfort and control.

This allows the professional painter

Or the novice to get great results on painting walls, trim, cabinets, doors, fences, decks,

Touch ups and arts and crafts.",,2020-01-01,product,https://fixit.com.bd/product/2-inch-brown-color-natural-bristle-paint-brush-hmbr-brand/,0,10-002,71,71,,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10-002-web.jpg,"2 Inch Brown Color Natural bristle Paint Brush HMBR Brand",,10-002-web,10-002-web,https://fixit.com.bd/wp-content/uploads/2020/01/10-002-web.jpg,,HMBR,simple,outofstock,"Paint>Paint Supplies>Paint Brushes",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,2-inch-brown-color-natural-bristle-paint-brush-hmbr-brand,,default,0,0,closed,closed,2020-07-05,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,4.2.2,,0,0,0
10788,"12 Pcs Packet Multi-Color Plastic Cloth Clip",,,2020-01-01,product,https://fixit.com.bd/product/12-pcs-packet-multi-color-plastic-cloth-clip/,0,26-2300,71,71,,outofstock,,,2,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-2300A.jpg,"12 Pcs Packet Multi-Color Plastic Cloth Clip",,26-2300A,26-2300A,https://fixit.com.bd/wp-content/uploads/2020/01/26-2300A.jpg,,,simple,outofstock,"Storage and Organization>Garages and Outdoor Storage>Canopy Accessories",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,12-pcs-packet-multi-color-plastic-cloth-clip,,default,0,0,closed,closed,2020-06-07,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10789,"300  ml Blue Color Spray Bottle",,,2020-01-01,product,https://fixit.com.bd/product/300-ml-blue-color-spray-bottle/,0,26-3415,81,85,81,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3415A.jpg,"300  ml Blue Color Spray Bottle",,26-3415A,26-3415A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3415A.jpg,,,simple,outofstock,"Cleaning>Cleaning Tools and Supplies>Spray Bottles",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,300-ml-blue-color-spray-bottle,,default,0,0,closed,closed,2020-01-23,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10790,"500  ml Fresh Scented Glass Cleaner Refill Kelly's Brand",,,2020-01-01,product,https://fixit.com.bd/product/500-ml-fresh-scented-glass-cleaner-refill-kellys-brand/,0,26-2123,76,76,,outofstock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-2123.jpg,"500  ml Fresh Scented Glass Cleaner Refill Kelly's Brand",,26-2123,26-2123,https://fixit.com.bd/wp-content/uploads/2020/01/26-2123.jpg,,,simple,outofstock,"Cleaning>Household Cleaners>Glass and Window Cleaners",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,500-ml-fresh-scented-glass-cleaner-refill-kellys-brand,,default,0,0,closed,closed,2020-05-12,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10791,"10 Inch Size 8X250mm Off-White Color 50 Pcs Packet Cable Tie",,,2020-01-01,product,https://fixit.com.bd/product/10-inch-size-8x250mm-off-white-color-50-pcs-packet-cable-tie/,0,20-1211,86,90,86,instock,,,6,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/20-1211A.jpg,"10 Inch Size 8X250mm Off-White Color 50 Pcs Packet Cable Tie",,20-1211A,20-1211A,https://fixit.com.bd/wp-content/uploads/2020/01/20-1211A.jpg,,,simple,,"Electrical>Electrical Tools and Accessories>Cable Tie",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,10-inch-size-8x250mm-off-white-color-50-pcs-packet-cable-tie,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10792,"25cm Big Size Bamboo Skewer Stick for great Shashliks & Kebabs","<strong>EXTRA LONG FOR SAFE ROASTING :</strong>

Sticks allows for a safe distance from the fire while roasting your food perfectly.

&nbsp;

<strong>Size: 25cm</strong>

&nbsp;

<strong>ECO-FRIENDLY :</strong>

Made from 100% bamboo,

Bamboo Stick are fully biodegradable and environmentally responsible.

&nbsp;

<strong>MULTIPURPOSE ROASTING STICKS :</strong>

Wooden skewers are also perfect for marshmallows, sausages,

Shush kebabs, hot dogs, appetizers, grilling meats.",,2020-01-01,product,https://fixit.com.bd/product/25cm-big-size-bamboo-skewer-stick-for-great-shashliks-kebabs/,0,26-3191,86,90,86,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3191A.jpg,"25cm Big Size Bamboo Skewer Stick for great Shashliks & Kebabs",,26-3191A,26-3191A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3191A.jpg,,China,simple,,"Kitchen>Small Appliances>Barbecue Accessories",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,25cm-big-size-bamboo-skewer-stick-for-great-shashliks-kebabs,,default,0,0,closed,closed,2020-01-16,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10793,"4 Pcs Packet Steel Wool Scrubber Set for Dish & Plate Washing VIP SUN Brand",,,2020-01-01,product,https://fixit.com.bd/product/4-pcs-packet-steel-wool-scrubber-set-for-dish-plate-washing-vip-sun-brand/,0,26-3380,86,90,86,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3380A.jpg,"4 Pcs Packet Steel Wool Scrubber Set for Dish & Plate Washing VIP SUN Brand",,26-3380A,26-3380A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3380A.jpg,,,simple,outofstock,"Kitchen>Small Appliances>Scrubbers and Sponges",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,4-pcs-packet-steel-wool-scrubber-set-for-dish-plate-washing-vip-sun-brand,,default,0,0,closed,closed,2020-03-17,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10794,"2 Inch Paper Gum Tape",,,2020-01-01,product,https://fixit.com.bd/product/2-inch-paper-gum-tape/,0,29-077,86,90,86,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/29-077.jpg,"2 Inch Paper Gum Tape",,29-077,29-077,https://fixit.com.bd/wp-content/uploads/2020/01/29-077.jpg,,,simple,,"Storage and Organization>Office Supplies>Adhesives and Tape",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,2-inch-paper-gum-tape,,default,0,0,closed,closed,2020-07-02,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,4.2.2,,0,0,0
10795,"1.5 Inch Masking Tape great for Painters",,,2020-01-01,product,https://fixit.com.bd/product/1-5-inch-masking-tape-great-for-painters/,0,29-158,86,90,86,outofstock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/29-158A.jpg,"1.5 Inch Masking Tape great for Painters",,29-158A,29-158A,https://fixit.com.bd/wp-content/uploads/2020/01/29-158A.jpg,,,simple,outofstock,"Storage and Organization>Office Supplies>Adhesives and Tape",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,1-5-inch-masking-tape-great-for-painters,,default,0,0,closed,closed,2020-05-30,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10796,"Paint Brush with Thin Tip Best for Caligraphy","<strong>Features:</strong>
High quality wood material handle and nylon hair.
Comfortable hand feeling.
Suitable for Watercolor,Acrylic,Oil painting.
Convenient to carry. Use for Going out to paint from life,

Painting examinations, painting exercises and so on.

&nbsp;

Synthetic Nylon brushes are secured with high quality aluminum crimped ferrules.",,2020-01-01,product,https://fixit.com.bd/product/paint-brush-with-thin-tip-best-for-caligraphy/,0,36-396,86,90,86,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/36-396A.jpg,"Paint Brush with Thin Tip Best for Caligraphy",,36-396A,36-396A,https://fixit.com.bd/wp-content/uploads/2020/01/36-396A.jpg,,China,simple,,"Paint>Paint Supplies>Paint Brushes",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,paint-brush-with-thin-tip-best-for-caligraphy,,default,0,0,closed,closed,2020-01-15,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10797,"4 Inch Scissor With Plastic Handle Dexian Brand",,,2020-01-01,product,https://fixit.com.bd/product/4-inch-scissor-with-plastic-handle-dexian-brand/,0,36-403,86,90,86,outofstock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/36-403-web.jpg,"4 Inch Scissor With Plastic Handle Dexian Brand",,36-403-web,36-403-web,https://fixit.com.bd/wp-content/uploads/2020/01/36-403-web.jpg,,,simple,outofstock,"Tools and Hardware>Hand Tools>Scissors",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,4-inch-scissor-with-plastic-handle-dexian-brand,,default,0,0,closed,closed,2020-05-15,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10798,"6 Inch Antique Copper Color Tower Bolt (Chitkani) HMBR Brand",,,2020-01-01,product,https://fixit.com.bd/product/6-inch-antique-copper-color-tower-bolt-chitkani-hmbr-brand/,0,16-081,79,79,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/16-081A.jpg,"6 Inch Antique Copper Color Tower Bolt (Chitkani) HMBR Brand",,16-081A,16-081A,https://fixit.com.bd/wp-content/uploads/2020/01/16-081A.jpg,,,simple,,"Tools and Hardware>Cabinet and Furniture Hardware>Latches ( Chitkini )",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,6-inch-antique-copper-color-tower-bolt-chitkani-hmbr-brand,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10799,"9 Volt Heavy Duty Battery Pakko Brand","<strong>Features:</strong>

PAKKO 6F22 9V Super Heavy Duty Carbon Battery.

It has high quality and safety, reliability and efficiency.

High energy density, long life battery

This is a new-type universal high quality battery.

&nbsp;

<strong>Voltage: 9 Volt</strong>

&nbsp;

<strong>Application:</strong>

Fit for lighter

Electrical toy

Calculator

Camera

Watch, etc

&nbsp;

&nbsp;

&nbsp;",,2020-01-01,product,https://fixit.com.bd/product/9-volt-heavy-duty-battery-pakko-brand/,0,26-969,80,80,,instock,,,3,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-969.jpg,"9 Volt Heavy Duty Battery Pakko Brand",,26-969,26-969,https://fixit.com.bd/wp-content/uploads/2020/01/26-969.jpg,,Pakko,simple,,"Electrical>Batteries>Household Batteries",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,9-volt-heavy-duty-battery-pakko-brand,,default,0,0,closed,closed,2020-07-02,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,4.2.2,,0,0,0
10800,"4 Inch Brown Color Synthetic/Chinese bristle Paint Brush Karigor Brand","Karigor Brand Paint Brushes For Interior Or Exterior Projects.

Use Angle Sash Paint Brush For Cutting Crisp Lines.

Professional Results On Walls, Trim, Cabinets, Doors, Fences, Decks, Touch Ups, Arts And Crafts.

&nbsp;

<strong>Size:4 Inch</strong>

&nbsp;

<strong>Application:</strong>

Heavy duty solid wood handles are designed for comfort and control.

This allows the professional painter

Or the novice to get great results on painting walls, trim, cabinets, doors, fences, decks,

Touch ups and arts and crafts.",,2020-01-01,product,https://fixit.com.bd/product/4-inch-brown-color-synthetic-chinese-bristle-paint-brush-karigor-brand/,0,10-058,83,83,,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/10-058-web.jpg,"4 Inch Brown Color Synthetic/Chinese bristle Paint Brush Karigor Brand",,10-058-web,10-058-web,https://fixit.com.bd/wp-content/uploads/2020/01/10-058-web.jpg,,Karigor,simple,,"Paint>Paint Supplies>Paint Brushes",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,4-inch-brown-color-synthetic-chinese-bristle-paint-brush-karigor-brand,,default,0,0,closed,closed,2020-01-15,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10801,"4 Inch X 4 Inch Stainless Steel Angle Bracket","L Shaped Angle Bracket's internal braces serve more as structural supports.

To strengthen corner joints against comprehensive failure.

Specially designed with L shape, this is an important fastener to make furniture parts stay firm.

&nbsp;

<strong>Size: 4 Inch X 4 Inch</strong>

<strong>Material:</strong> Stainless Steel

&nbsp;

<strong>Features:</strong>

Important fastener to make furniture stay firm,

Made by stainless steel, anti-corrosion and durable to use.

Made of stainless steel of good quality,

Hard and durable, can prevent rust and erosion, therefore long lasting.

&nbsp;

<strong>Application:</strong>

Ideal tool to connect furniture joint corner board.

Widely used in home, office and factories.

Easy install by screws and make your household items stay firm, such as chests, screens, windows and beds.",,2020-01-01,product,https://fixit.com.bd/product/4-inch-x-4-inch-stainless-steel-angle-bracket/,0,16-871,95,100,95,instock,,,4,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/16-871A.jpg,"4 Inch X 4 Inch Stainless Steel Angle Bracket",,16-871A,16-871A,https://fixit.com.bd/wp-content/uploads/2020/01/16-871A.jpg,,China,simple,,"Building Materials>Builders Hardware>Corner Braces",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,4-inch-x-4-inch-stainless-steel-angle-bracket,,default,0,0,closed,closed,2020-02-17,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.1,,0,0,0
10802,"30 Pcs Packet Transparent One Time Uses Hand Gloves",,,2020-01-01,product,https://fixit.com.bd/product/30-pcs-packet-transparent-one-time-uses-hand-gloves/,0,26-3369,95,100,95,instock,,,17,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3369A.jpg,"30 Pcs Packet Transparent One Time Uses Hand Gloves",,26-3369A,26-3369A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3369A.jpg,,,simple,,"Kitchen>Small Appliances>Hand Gloves",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,30-pcs-packet-transparent-one-time-uses-hand-gloves,,default,0,0,closed,closed,2020-07-22,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,4.2.2,,0,0,0
10803,"Stainless Steel Scissor with Black Handle Zhao Sheng Brand",,,2020-01-01,product,https://fixit.com.bd/product/stainless-steel-scissor-with-black-handle-zhao-sheng-brand/,0,26-1821,96,101,96,outofstock,,,2,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-1821A.jpg,"Stainless Steel Scissor with Black Handle Zhao Sheng Brand",,26-1821A,26-1821A,https://fixit.com.bd/wp-content/uploads/2020/01/26-1821A.jpg,,,simple,outofstock,"Kitchen>Cooking and Food Preparation>Scissors",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,stainless-steel-scissor-with-black-handle-zhao-sheng-brand,,default,0,0,closed,closed,2020-05-12,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10804,"Pink Small Rubber Hand Gloves for Kitchen & Cleaning",,,2020-01-01,product,https://fixit.com.bd/product/pink-small-rubber-hand-gloves-for-kitchen-cleaning/,0,26-3442,97,102,97,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3442A.jpg,"Pink Small Rubber Hand Gloves for Kitchen & Cleaning",,26-3442A,26-3442A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3442A.jpg,,,simple,outofstock,"Kitchen>Small Appliances>Hand Gloves",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,pink-small-rubber-hand-gloves-for-kitchen-cleaning,,default,0,0,closed,closed,2020-03-16,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10805,"10mm x 5 Meter Nylon rope HMBR Brand",,,2020-01-01,product,https://fixit.com.bd/product/10mm-x-5-meter-nylon-rope-hmbr-brand/,0,33-113,105,105,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/33-113A.jpg,"10mm x 5 Meter Nylon rope HMBR Brand",,33-113A,33-113A,https://fixit.com.bd/wp-content/uploads/2020/01/33-113A.jpg,,,simple,,"Tools and Hardware>Chain and Rope>Rope",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,10mm-x-5-meter-nylon-rope-hmbr-brand,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10806,"17mm Stainless Steel Bi-Hex ring & open Jaw dual Wrench Feibao Brand",,,2020-01-01,product,https://fixit.com.bd/product/17mm-stainless-steel-bi-hex-ring-open-jaw-dual-wrench-feibao-brand/,0,04-604,100,105,100,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/04-604A.jpg,"17mm Stainless Steel Bi-Hex ring & open Jaw dual Wrench Feibao Brand",,04-604A,04-604A,https://fixit.com.bd/wp-content/uploads/2020/01/04-604A.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,17mm-stainless-steel-bi-hex-ring-open-jaw-dual-wrench-feibao-brand,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10807,"Stainless Steel Can Opener with Bottle Opener","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">The bottle opener features a tough, stainless-steel head</span></li>
 	<li><span class=""a-list-item"">The opener includes a piercing tip for punching a pour hole in the top of a metal can</span></li>
 	<li><span class=""a-list-item"">The opener's handle is constructed of durable plastic</span></li>
 	<li><span class=""a-list-item"">A loop at the end of the handle allows it to be hung for easy storage</span></li>
 	<li><span class=""a-list-item"">Dishwasher safe for fast and easy cleanup; </span></li>
</ul>
&nbsp;

<strong>Color: Stainless Steel</strong>",,2020-01-01,product,https://fixit.com.bd/product/stainless-steel-can-opener-with-bottle-opener/,0,26-3196,102,107,102,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3196A.jpg,"Stainless Steel Can Opener with Bottle Opener",,26-3196A,26-3196A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3196A.jpg,,China,simple,outofstock,"Kitchen>Cooking and Food Preparation>Can Openers",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,stainless-steel-can-opener-with-bottle-opener,,default,0,0,closed,closed,2020-03-17,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10808,"2 Pcs Pack Pink & Yellow Steel Wool Sponge",,,2020-01-01,product,https://fixit.com.bd/product/2-pcs-pack-pink-yellow-steel-wool-sponge-2/,0,26-3340,57,57,,outofstock,,,8,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-3340A.jpg,"2 Pcs Pack Pink & Yellow Steel Wool Sponge",,26-3340A,26-3340A,https://fixit.com.bd/wp-content/uploads/2020/01/26-3340A.jpg,,,simple,outofstock,"Cleaning>Cleaning Tools and Supplies>Sponges and Scouring Pads",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,2-pcs-pack-pink-yellow-steel-wool-sponge-2,,default,0,0,closed,closed,2020-06-02,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10809,"25mm Antique Copper Color Pipe Socket Victorian Cut Design",,,2020-01-01,product,https://fixit.com.bd/product/25mm-antique-copper-color-pipe-socket-victorian-cut-design/,0,05-1261,103,108,103,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/05-1261-web.jpg,"25mm Antique Copper Color Pipe Socket Victorian Cut Design",,05-1261-web,05-1261-web,https://fixit.com.bd/wp-content/uploads/2020/01/05-1261-web.jpg,,,simple,,"Plumbing>Pipes and Fittings>Steel Pipe and Fittings",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,25mm-antique-copper-color-pipe-socket-victorian-cut-design,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10810,"Plastic Metal Household Food Clamp Clip Large Size Bread Tong",,,2020-01-01,product,https://fixit.com.bd/product/plastic-metal-household-food-clamp-clip-large-size-bread-tong/,0,26-1753,105,110,105,instock,,,1,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-1753A.jpg,"Plastic Metal Household Food Clamp Clip Large Size Bread Tong",,26-1753A,26-1753A,https://fixit.com.bd/wp-content/uploads/2020/01/26-1753A.jpg,,,simple,,"Kitchen>Cooking and Food Preparation>Tongs and Forks",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,plastic-metal-household-food-clamp-clip-large-size-bread-tong,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10811,"Plastic Lemon Orange & Fruit Juicer Squeezer with Cup",,,2020-01-01,product,https://fixit.com.bd/product/plastic-lemon-orange-fruit-juicer-squeezer-with-cup/,0,26-1796,105,110,105,instock,,,2,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-1796A.jpg,"Plastic Lemon Orange & Fruit Juicer Squeezer with Cup",,26-1796A,26-1796A,https://fixit.com.bd/wp-content/uploads/2020/01/26-1796A.jpg,,,simple,,"Kitchen>Small Appliances>Kitchen Accessories",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,plastic-lemon-orange-fruit-juicer-squeezer-with-cup,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10812,"Traditional Stainless Steel Food Tongs",,,2020-01-01,product,https://fixit.com.bd/product/traditional-stainless-steel-food-tongs/,0,26-1831,105,110,105,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2020/01/26-1831A.jpg,"Traditional Stainless Steel Food Tongs",,26-1831A,26-1831A,https://fixit.com.bd/wp-content/uploads/2020/01/26-1831A.jpg,,,simple,,"Kitchen>Cooking and Food Preparation>Tongs and Forks",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,traditional-stainless-steel-food-tongs,,default,0,0,closed,open,2020-01-01,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
