id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
04-186_9765,"21mm Stainless Steel Combination Wrench Maxtop Brand","21mm Stainless Steel Combination Wrench Maxtop Brand",https://fixit.com.bd/wp-content/uploads/2019/12/04-186A.jpg,https://fixit.com.bd/product/21mm-stainless-steel-combination-wrench-maxtop-brand/,"Hand Tools, Tools and Hardware, Wrenches","fixit.com.bd",122BDT,in stock,04-186_9765,https://fixit.com.bd/cart/?add-to-cart=9765,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,122BDT,new,published,,
20-698_9766,"Soldering Iron Stand","Soldering Iron Stand",https://fixit.com.bd/wp-content/uploads/2019/12/20-698A.jpg,https://fixit.com.bd/product/soldering-iron-stand/,"Soldering, Tools and Hardware, Welding &amp; Soldering","fixit.com.bd",123BDT,in stock,20-698_9766,https://fixit.com.bd/cart/?add-to-cart=9766,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,123BDT,new,published,,
01-759_9767,"4 Inch Screw Driver (Star Head) with Black Rubber Handle HMBR Brand","4 Inch Screw Driver (Star Head) with Black Rubber Handle HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/01-759-web-600x600-2.jpg,https://fixit.com.bd/product/4-inch-screw-driver-star-head-with-black-rubber-handle-hmbr-brand/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",125BDT,in stock,01-759_9767,https://fixit.com.bd/cart/?add-to-cart=9767,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,125BDT,new,published,,
05-1297_9768,"128mm Antique Brass Furniture Handle Curved Victorian Cut Design","128mm Antique Brass Furniture Handle Curved Victorian Cut Design",https://fixit.com.bd/wp-content/uploads/2019/12/05-1297bb.jpg,https://fixit.com.bd/product/128mm-antique-brass-furniture-handle-curved-victorian-cut-design-2/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",147BDT,in stock,05-1297_9768,https://fixit.com.bd/cart/?add-to-cart=9768,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,140BDT,new,published,,
26-2541_9769,"6 Inch Pink Color  Plastic with Metal Peeler  Cork Screw and Bottle Opener","6 Inch Pink Color  Plastic with Metal Peeler  Cork Screw and Bottle Opener",https://fixit.com.bd/wp-content/uploads/2019/12/26-2541A.jpg,https://fixit.com.bd/product/6-inch-pink-color-plastic-with-metal-peeler-cork-screw-and-bottle-opener/,"Cooking and Food Preparation, Graters and Peelers, Kitchen","fixit.com.bd",130BDT,in stock,26-2541_9769,https://fixit.com.bd/cart/?add-to-cart=9769,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,130BDT,new,published,,
26-3224_9770,"Push Sign for Toilet & Room Door with Double Sided Adhesive Foam Tape","Push Sign for Toilet & Room Door with Double Sided Adhesive Foam Tape",https://fixit.com.bd/wp-content/uploads/2019/12/26-3224A.jpg,https://fixit.com.bd/product/push-sign-for-toilet-room-door-with-double-sided-adhesive-foam-tape/,"Door Signs, Doors and Windows","fixit.com.bd",155BDT,in stock,26-3224_9770,https://fixit.com.bd/cart/?add-to-cart=9770,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,147BDT,new,published,,
26-2853_9771,"450  ml Lemon Flavor Air freshener JIA PU Brand","450  ml Lemon Flavor Air freshener JIA PU Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-2853A.jpg,https://fixit.com.bd/product/450-ml-lemon-flavor-air-freshener-jia-pu-brand/,"Air Care, Air Fresheners, Cleaning","fixit.com.bd",157BDT,in stock,26-2853_9771,https://fixit.com.bd/cart/?add-to-cart=9771,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,149BDT,new,published,,
05-1586_9772,"96mm Antique Brass Color Furniture Handle Victorian Design 8016","96mm Antique Brass Color Furniture Handle Victorian Design 8016",https://fixit.com.bd/wp-content/uploads/2019/12/05-1586A.jpg,https://fixit.com.bd/product/96mm-antique-brass-color-furniture-handle-victorian-design-8016/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",160BDT,in stock,05-1586_9772,https://fixit.com.bd/cart/?add-to-cart=9772,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,152BDT,new,published,,
05-1604_9773,"128mm Antique Copper Color Furniture Handle 8031","128mm Antique Copper Color Furniture Handle 8031",https://fixit.com.bd/wp-content/uploads/2019/12/05-1604A.jpg,https://fixit.com.bd/product/128mm-antique-copper-color-furniture-handle-8031/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",160BDT,in stock,05-1604_9773,https://fixit.com.bd/cart/?add-to-cart=9773,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,152BDT,new,published,,
05-1612_9774,"96mm Silver Color Stainless Steel Furniture Handle Minimalist Design 8705","96mm Silver Color Stainless Steel Furniture Handle Minimalist Design 8705",https://fixit.com.bd/wp-content/uploads/2019/12/05-1612A.jpg,https://fixit.com.bd/product/96mm-silver-color-stainless-steel-furniture-handle-minimalist-design-8705/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",160BDT,in stock,05-1612_9774,https://fixit.com.bd/cart/?add-to-cart=9774,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,152BDT,new,published,,
05-1621_9775,"128mm Antique Copper Color Furniture Handle  Victorian Design 8036","128mm Antique Copper Color Furniture Handle  Victorian Design 8036",https://fixit.com.bd/wp-content/uploads/2019/12/05-1621A.jpg,https://fixit.com.bd/product/128mm-antique-copper-color-furniture-handle-victorian-design-8036/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",160BDT,in stock,05-1621_9775,https://fixit.com.bd/cart/?add-to-cart=9775,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,152BDT,new,published,,
01-113_9776,"6 Inch Dual Changeable Head Orange Color Plastic Handle Screwdriver HMBR Brand (Flat & Star Head)","6 Inch Dual Changeable Head Orange Color Plastic Handle Screwdriver HMBR Brand (Flat & Star Head)",https://fixit.com.bd/wp-content/uploads/2019/12/01-113C.jpg,https://fixit.com.bd/product/6-inch-dual-changeable-head-orange-color-plastic-handle-screwdriver-hmbr-brand-flat-star-head/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",143BDT,in stock,01-113_9776,https://fixit.com.bd/cart/?add-to-cart=9776,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,143BDT,new,published,,
20-1245_9777,"220V 50/60Hz 9W E-27 Spiral Energy Saving Bulb RSR Brand Screw In Install","220V 50/60Hz 9W E-27 Spiral Energy Saving Bulb RSR Brand Screw In Install",https://fixit.com.bd/wp-content/uploads/2019/12/20-1245A.jpg,https://fixit.com.bd/product/220v-50-60hz-9w-e-27-spiral-energy-saving-bulb-rsr-brand-screw-in-install/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",165BDT,in stock,20-1245_9777,https://fixit.com.bd/cart/?add-to-cart=9777,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,157BDT,new,published,,
26-1799_9778,"10 Inch Stainless Steel Strainer Frying Basket Net with Silver Lining - For French Fries","10 Inch Stainless Steel Strainer Frying Basket Net with Silver Lining - For French Fries",https://fixit.com.bd/wp-content/uploads/2019/12/26-1799A.jpg,https://fixit.com.bd/product/10-inch-stainless-steel-strainer-frying-basket-net-with-silver-lining-for-french-fries/,"Cooking and Food Preparation, Kitchen, Strainers","fixit.com.bd",170BDT,in stock,26-1799_9778,https://fixit.com.bd/cart/?add-to-cart=9778,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,162BDT,new,published,,
26-1798_9779,"5.5 Inch Stainless Steel Frying Basket Net with Black Lining - For French Fries","5.5 Inch Stainless Steel Frying Basket Net with Black Lining - For French Fries",https://fixit.com.bd/wp-content/uploads/2019/12/26-1798A.jpg,https://fixit.com.bd/product/5-5-inch-stainless-steel-frying-basket-net-with-black-lining-for-french-fries/,"Cooking and Food Preparation, Kitchen, Strainers","fixit.com.bd",143BDT,in stock,26-1798_9779,https://fixit.com.bd/cart/?add-to-cart=9779,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,143BDT,new,published,,
26-2578_9780,"Baby Bottle Brush with Plastic Bristle and Pink Sponge Top for Thorough Cleaning","Baby Bottle Brush with Plastic Bristle and Pink Sponge Top for Thorough Cleaning",https://fixit.com.bd/wp-content/uploads/2019/12/26-2578A.jpg,https://fixit.com.bd/product/baby-bottle-brush-with-plastic-bristle-and-pink-sponge-top-for-thorough-cleaning/,"Brush, Cleaning, Cleaning Tools and Supplies","fixit.com.bd",171BDT,in stock,26-2578_9780,https://fixit.com.bd/cart/?add-to-cart=9780,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,171BDT,new,published,,
05-1582_9781,"150mm Antique Brass Furniture Handle Victorian Design","150mm Antique Brass Furniture Handle Victorian Design",https://fixit.com.bd/wp-content/uploads/2019/12/05-1582A.jpg,https://fixit.com.bd/product/150mm-antique-brass-furniture-handle-victorian-design/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",180BDT,in stock,05-1582_9781,https://fixit.com.bd/cart/?add-to-cart=9781,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,171BDT,new,published,,
05-1584_9782,"150mm Solid Brass Golden Color Furniture Handle Minimalist Design","150mm Solid Brass Golden Color Furniture Handle Minimalist Design",https://fixit.com.bd/wp-content/uploads/2019/12/05-1584A.jpg,https://fixit.com.bd/product/150mm-solid-brass-golden-color-furniture-handle-minimalist-design/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",180BDT,in stock,05-1584_9782,https://fixit.com.bd/cart/?add-to-cart=9782,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,171BDT,new,published,,
06-314_9783,"3 Keys Golden Color Top Security Padlock Lock BAIHE Brand","3 Keys Golden Color Top Security Padlock Lock BAIHE Brand",https://fixit.com.bd/wp-content/uploads/2019/12/06-314A.jpg,https://fixit.com.bd/product/3-keys-golden-color-top-security-padlock-lock-baihe-brand-2/,"Pad Locks, Safety and Security, Tools and Hardware","fixit.com.bd",180BDT,in stock,06-314_9783,https://fixit.com.bd/cart/?add-to-cart=9783,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,171BDT,new,published,,
01-760_9744,"6 Inch Screw Driver (Flat Head) with Black Rubber Handle HMBR Brand","6 Inch Screw Driver (Flat Head) with Black Rubber Handle HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/01-760-web-600x600-2.jpg,https://fixit.com.bd/product/6-inch-screw-driver-flat-head-with-black-rubber-handle-hmbr-brand/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",121BDT,in stock,01-760_9744,https://fixit.com.bd/cart/?add-to-cart=9744,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,116BDT,new,published,,
26-1440_9745,"8 Inch Stainless Steel Scissor Tong with Spoon Heads","8 Inch Stainless Steel Scissor Tong with Spoon Heads",https://fixit.com.bd/wp-content/uploads/2019/12/26-1440-web-600x600-2.jpg,https://fixit.com.bd/product/8-inch-stainless-steel-scissor-tong-with-spoon-heads/,"Cooking and Food Preparation, Kitchen, Tongs and Forks","fixit.com.bd",105BDT,in stock,26-1440_9745,https://fixit.com.bd/cart/?add-to-cart=9745,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,105BDT,new,published,,
20-263_9746,"18W 60cm Length FSL Tube Light Bulb","18W 60cm Length FSL Tube Light Bulb",https://fixit.com.bd/wp-content/uploads/2019/12/20-263A.jpg,https://fixit.com.bd/product/18w-60cm-length-fsl-tube-light-bulb/,"Electrical, LED Light Bulbs, Light Bulbs","fixit.com.bd",109BDT,in stock,20-263_9746,https://fixit.com.bd/cart/?add-to-cart=9746,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,109BDT,new,published,,
05-1404_9747,"Antique Copper Color Furniture Knob","Antique Copper Color Furniture Knob",https://fixit.com.bd/wp-content/uploads/2019/12/05-1404A.jpg,https://fixit.com.bd/product/antique-copper-color-furniture-knob/,"Cabinet and Furniture Hardware, Knobs, Tools and Hardware","fixit.com.bd",130BDT,in stock,05-1404_9747,https://fixit.com.bd/cart/?add-to-cart=9747,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,124BDT,new,published,,
26-3118_9748,"Hand Brush With Wooden Handle","Hand Brush With Wooden Handle",https://fixit.com.bd/wp-content/uploads/2019/12/26-3118A.jpg,https://fixit.com.bd/product/hand-brush-with-wooden-handle/,"Brush, Cleaning, Cleaning Tools and Supplies","fixit.com.bd",130BDT,in stock,26-3118_9748,https://fixit.com.bd/cart/?add-to-cart=9748,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,124BDT,new,published,,
26-2089_9749,"500  ml Glass Cleaner Kelly's Brand","500  ml Glass Cleaner Kelly's Brand",https://fixit.com.bd/wp-content/uploads/2019/12/26-2089A.jpg,https://fixit.com.bd/product/500-ml-glass-cleaner-kellys-brand/,"Cleaning, Glass and Window Cleaners, Household Cleaners","fixit.com.bd",114BDT,out of stock,26-2089_9749,https://fixit.com.bd/cart/?add-to-cart=9749,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,114BDT,new,published,,
09-263_9750,"5 Meter x 25mm Measuring Tape Feibao Brand","5 Meter x 25mm Measuring Tape Feibao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/09-263A-1.jpg,https://fixit.com.bd/product/5-meter-x-25mm-measuring-tape-feibao-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",134BDT,in stock,09-263_9750,https://fixit.com.bd/cart/?add-to-cart=9750,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,127BDT,new,published,,
20-1237_9751,"220V 50-60Hz LED-405 Orange Color Dim Light","220V 50-60Hz LED-405 Orange Color Dim Light",https://fixit.com.bd/wp-content/uploads/2019/12/20-1237A.jpg,https://fixit.com.bd/product/220v-50-60hz-led-405-orange-color-dim-light/,"Dim Lights, Electrical, Fan Regulators and Dimmers","fixit.com.bd",135BDT,out of stock,20-1237_9751,https://fixit.com.bd/cart/?add-to-cart=9751,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,128BDT,new,published,,
20-1238_9752,"220V 50-60Hz LED-407 Purple & White Color Dim Light","220V 50-60Hz LED-407 Purple & White Color Dim Light",https://fixit.com.bd/wp-content/uploads/2019/12/20-1238A.jpg,https://fixit.com.bd/product/220v-50-60hz-led-407-purple-white-color-dim-light/,"Dim Lights, Electrical, Fan Regulators and Dimmers","fixit.com.bd",135BDT,in stock,20-1238_9752,https://fixit.com.bd/cart/?add-to-cart=9752,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,128BDT,new,published,,
09-003_9753,"5 Meter Measuring Tape HMBR Brand","5 Meter Measuring Tape HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/09-003A.jpg,https://fixit.com.bd/product/5-meter-measuring-tape-hmbr-brand/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",118BDT,in stock,09-003_9753,https://fixit.com.bd/cart/?add-to-cart=9753,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,118BDT,new,published,,
25-111_9754,"4 Inch x 3 mm Antique Copper Hinges HMBR Brand","4 Inch x 3 mm Antique Copper Hinges HMBR Brand",https://fixit.com.bd/wp-content/uploads/2019/12/Untitled-1.jpg,https://fixit.com.bd/product/4-inch-x-3-mm-antique-copper-hinges-hmbr-brand/,"Cabinet and Furniture Hardware, Hinges, Tools and Hardware","fixit.com.bd",119BDT,in stock,25-111_9754,https://fixit.com.bd/cart/?add-to-cart=9754,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119BDT,new,published,,
26-2607_9755,"Transparent Plastic Head Tong with Steel Body","Transparent Plastic Head Tong with Steel Body",https://fixit.com.bd/wp-content/uploads/2019/12/26-2607A.jpg,https://fixit.com.bd/product/transparent-plastic-head-tong-with-steel-body/,"Cooking and Food Preparation, Kitchen, Tongs and Forks","fixit.com.bd",114BDT,in stock,26-2607_9755,https://fixit.com.bd/cart/?add-to-cart=9755,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,114BDT,new,published,,
01-1287_9756,"6 Inch 200mm Flat Head Stainless Steel with Rubber Handle Screw Driver Feibao Brand","6 Inch 200mm Flat Head Stainless Steel with Rubber Handle Screw Driver Feibao Brand",https://fixit.com.bd/wp-content/uploads/2019/12/01-1287A.jpg,https://fixit.com.bd/product/6-inch-200mm-flat-head-stainless-steel-with-rubber-handle-screw-driver-feibao-brand/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",140BDT,in stock,01-1287_9756,https://fixit.com.bd/cart/?add-to-cart=9756,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
05-1559_9757,"96mm Antique Brass Color Furniture Handle Victorian Design 8710","96mm Antique Brass Color Furniture Handle Victorian Design 8710",https://fixit.com.bd/wp-content/uploads/2019/12/05-1559A.jpg,https://fixit.com.bd/product/96mm-antique-brass-color-furniture-handle-victorian-design-8710/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",140BDT,in stock,05-1559_9757,https://fixit.com.bd/cart/?add-to-cart=9757,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
05-1562_9758,"Antique Copper Color Stainless Steel Furniture Knob 8025","Antique Copper Color Stainless Steel Furniture Knob 8025",https://fixit.com.bd/wp-content/uploads/2019/12/05-1562A.jpg,https://fixit.com.bd/product/antique-copper-color-stainless-steel-furniture-knob-8025/,"Cabinet and Furniture Hardware, Knobs, Tools and Hardware","fixit.com.bd",140BDT,in stock,05-1562_9758,https://fixit.com.bd/cart/?add-to-cart=9758,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
05-1616_9759,"96 Antique Brass Color Furniture Handle 8036","96 Antique Brass Color Furniture Handle 8036",https://fixit.com.bd/wp-content/uploads/2019/12/05-1616A.jpg,https://fixit.com.bd/product/96-antique-brass-color-furniture-handle-8036/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",140BDT,in stock,05-1616_9759,https://fixit.com.bd/cart/?add-to-cart=9759,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
05-1623_9760,"128mm Antique Brass Furniture Handle Curved Victorian Cut Design","128mm Antique Brass Furniture Handle Curved Victorian Cut Design",https://fixit.com.bd/wp-content/uploads/2019/12/05-1623-600x600-2.jpg,https://fixit.com.bd/product/128mm-antique-brass-furniture-handle-curved-victorian-cut-design/,"Cabinet and Furniture Hardware, Pulls, Tools and Hardware","fixit.com.bd",140BDT,in stock,05-1623_9760,https://fixit.com.bd/cart/?add-to-cart=9760,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
26-2303_9761,"20 Pcs Multi Color Plastic Cloth Clip","20 Pcs Multi Color Plastic Cloth Clip",https://fixit.com.bd/wp-content/uploads/2019/12/26-2303A.jpg,https://fixit.com.bd/product/20-pcs-multi-color-plastic-cloth-clip/,"Canopy Accessories, Garages and Outdoor Storage, Storage and Organization","fixit.com.bd",140BDT,in stock,26-2303_9761,https://fixit.com.bd/cart/?add-to-cart=9761,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
26-2808_9762,"6 Inch Blue & White Plastic Handle Horizontal Style Metal Peeler with Curved edge for Vegetable Designing","6 Inch Blue & White Plastic Handle Horizontal Style Metal Peeler with Curved edge for Vegetable Designing",https://fixit.com.bd/wp-content/uploads/2019/12/26-2808-web-300x300-1.jpg,https://fixit.com.bd/product/6-inch-blue-white-plastic-handle-horizontal-style-metal-peeler-with-curved-edge-for-vegetable-designing/,"Cooking and Food Preparation, Graters and Peelers, Kitchen","fixit.com.bd",140BDT,in stock,26-2808_9762,https://fixit.com.bd/cart/?add-to-cart=9762,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
26-2964_9763,"24 Inch Commode Brush with Long Handle","24 Inch Commode Brush with Long Handle",https://fixit.com.bd/wp-content/uploads/2019/12/26-2964A.jpg,https://fixit.com.bd/product/24-inch-commode-brush-with-long-handle/,"Cleaning, Cleaning Tools and Supplies, Toilet Brushes and Holders","fixit.com.bd",140BDT,in stock,26-2964_9763,https://fixit.com.bd/cart/?add-to-cart=9763,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,133BDT,new,published,,
